ParticipantID,Trial,SaccadeNo,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction,Amplitude,EyeUsed,Order,Task
Thomas1,7,52,13926,13942,18,133490,29880,139410,30160,8745,6264,FALSE,RIGHT,1.22,RIGHT,1,Count
Thomas1,7,53,14296,14328,34,138900,30010,110380,47070,40360,21635,FALSE,LEFT,7.34,RIGHT,1,Count
Thomas1,7,54,14742,14760,20,109660,47390,113570,51980,10691,6418,FALSE,DOWN,1.42,RIGHT,1,Count
Thomas1,7,55,14980,15000,22,112910,51170,118470,56950,13796,8133,FALSE,DOWN,1.85,RIGHT,1,Count
Thomas1,7,56,15274,15494,222,118690,58570,99370,62730,63330,29107,TRUE,LEFT,4.11,RIGHT,1,Count
Thomas1,7,57,15720,15738,20,101260,61700,100410,55470,11663,7377,FALSE,UP,1.57,RIGHT,1,Count
Thomas1,7,58,15958,15980,24,100450,55650,86640,56870,21062,11631,FALSE,LEFT,2.89,RIGHT,1,Count
Thomas1,7,59,16426,16460,36,86840,55970,59140,60880,31616,16232,FALSE,LEFT,5.87,RIGHT,1,Count
Thomas1,7,60,16740,16772,34,57660,60640,50250,69180,23613,10142,FALSE,DOWN,2.59,RIGHT,1,Count
Thomas1,7,61,17038,17070,34,48920,70300,77200,66280,32096,17379,FALSE,RIGHT,5.85,RIGHT,1,Count
Thomas1,7,62,19504,19680,178,79060,64740,81780,62350,71755,28794,TRUE,UP,0.82,RIGHT,1,Count
Thomas1,7,63,19960,19990,32,81680,63290,55060,73070,36113,18673,FALSE,LEFT,5.95,RIGHT,1,Count
Thomas1,7,64,20166,20182,18,53680,72800,49700,75480,8071,5280,FALSE,LEFT,1.03,RIGHT,1,Count
Thomas1,7,65,20544,20590,48,50870,76300,13680,78840,32797,15970,FALSE,LEFT,7.31,RIGHT,1,Count
Thomas1,7,66,20804,20842,40,11620,78780,52750,76990,38289,20124,FALSE,RIGHT,8.05,RIGHT,1,Count
Thomas1,7,67,21046,21054,10,53350,77720,51180,77730,4533,3929,FALSE,.,0.44,RIGHT,1,Count
Thomas1,8,1,26,66,42,50800,77520,30750,92850,36491,14306,FALSE,LEFT,5.3,RIGHT,1,Count
Thomas1,8,2,320,372,54,29170,95060,67150,57050,52768,23214,FALSE,UP,11.77,RIGHT,1,Count
Thomas1,8,3,584,634,52,67110,55760,76230,69790,28224,11596,FALSE,DOWN,3.96,RIGHT,1,Count
Thomas1,8,4,720,770,52,76300,69900,27920,73400,47623,19643,FALSE,LEFT,9.75,RIGHT,1,Count
Thomas1,8,5,1100,1122,24,23950,72760,29490,81320,15901,9069,FALSE,DOWN,2.29,RIGHT,1,Count
Thomas1,8,6,1266,1302,38,29000,79750,25160,56730,29357,14716,FALSE,UP,5.59,RIGHT,1,Count
Thomas1,8,7,1524,1542,20,22780,57010,16570,53950,9669,6812,FALSE,LEFT,1.44,RIGHT,1,Count
Thomas1,8,8,1758,1774,18,15790,53900,10030,54510,9090,5697,FALSE,LEFT,1.14,RIGHT,1,Count
Thomas1,8,9,1928,1962,36,10740,54460,24070,55770,21753,9612,FALSE,RIGHT,2.65,RIGHT,1,Count
Thomas1,8,10,2364,2372,10,26400,56990,27900,58010,4177,3678,FALSE,.,0.39,RIGHT,1,Count
Thomas1,8,11,2580,2592,14,27550,58380,26670,55640,5797,4668,FALSE,UP,0.7,RIGHT,1,Count
Thomas1,8,12,2742,2758,18,26170,55540,21350,52380,9351,6557,FALSE,LEFT,1.24,RIGHT,1,Count
Thomas1,8,13,2988,3010,24,20450,52400,10460,54500,13472,8249,FALSE,LEFT,2.03,RIGHT,1,Count
Thomas1,8,14,3188,3204,18,11410,54320,16630,51720,8736,6376,FALSE,RIGHT,1.21,RIGHT,1,Count
Thomas1,8,15,3374,3392,20,16470,51740,21750,50290,9041,5573,FALSE,RIGHT,1.11,RIGHT,1,Count
Thomas1,8,16,3908,3916,10,21570,50980,22160,48940,5461,4776,FALSE,UP,0.52,RIGHT,1,Count
Thomas1,8,17,4164,4178,16,22060,48780,21090,52270,6789,4827,FALSE,DOWN,0.89,RIGHT,1,Count
Thomas1,8,18,4514,4532,20,20620,51630,22460,46430,9894,6352,FALSE,UP,1.35,RIGHT,1,Count
Thomas1,8,19,4796,4812,18,21560,47070,20240,42590,8365,6023,FALSE,UP,1.16,RIGHT,1,Count
Thomas1,8,20,5090,5112,24,19770,43350,20810,35920,12212,7535,FALSE,UP,1.89,RIGHT,1,Count
Thomas1,8,21,5396,5404,10,20620,36690,22200,35840,4105,3666,FALSE,.,0.38,RIGHT,1,Count
Thomas1,8,22,5574,5596,24,21220,35480,27510,41460,14765,8090,FALSE,DOWN,1.98,RIGHT,1,Count
Thomas1,8,23,5820,5854,36,27260,41410,32620,46860,16198,7200,FALSE,DOWN,1.76,RIGHT,1,Count
Thomas1,8,24,6044,6066,24,32660,48140,42140,46670,14603,8398,FALSE,RIGHT,1.97,RIGHT,1,Count
Thomas1,8,25,6382,6408,28,40560,46300,36270,33920,19857,11942,FALSE,UP,3.29,RIGHT,1,Count
Thomas1,8,26,6662,6668,8,35290,33110,33530,32640,4988,4490,FALSE,.,0.38,RIGHT,1,Count
Thomas1,8,27,6866,6886,22,33910,32370,31320,25750,12716,7869,FALSE,UP,1.79,RIGHT,1,Count
Thomas1,8,28,7134,7144,12,30540,25320,31280,23160,5414,4377,FALSE,UP,0.58,RIGHT,1,Count
Thomas1,8,29,7722,7734,14,28500,21610,30060,19880,4623,3794,FALSE,UP,0.55,RIGHT,1,Count
Thomas1,8,30,7910,7922,14,29320,19420,28030,16410,6885,5653,FALSE,UP,0.83,RIGHT,1,Count
Thomas1,8,31,8214,8224,12,28280,15370,28930,13220,5353,4660,FALSE,UP,0.58,RIGHT,1,Count
Thomas1,8,32,8446,8450,6,29570,12880,30290,12580,3271,3106,FALSE,.,0.17,RIGHT,1,Count
Thomas1,8,33,8974,8988,16,29580,10230,29530,6750,7005,5619,FALSE,UP,0.91,RIGHT,1,Count
Thomas1,8,34,9260,9282,24,29670,6590,39900,10320,17562,9515,FALSE,RIGHT,2.33,RIGHT,1,Count
Thomas1,8,35,9564,9576,14,38810,10590,40810,12810,6008,4623,FALSE,DOWN,0.72,RIGHT,1,Count
Thomas1,8,36,9868,9888,22,40230,12710,48730,8260,14726,9464,FALSE,RIGHT,2.13,RIGHT,1,Count
Thomas1,8,37,10170,10182,14,49010,7930,52570,7180,6395,5036,FALSE,RIGHT,0.78,RIGHT,1,Count
Thomas1,8,38,10478,10492,16,52200,6830,57080,6570,7955,6055,FALSE,RIGHT,1.04,RIGHT,1,Count
Thomas1,8,39,10742,10758,18,57790,5570,62510,5440,7623,4982,FALSE,RIGHT,1,RIGHT,1,Count
Thomas1,8,40,10960,10976,18,61340,5880,66780,5950,8736,5791,FALSE,RIGHT,1.16,RIGHT,1,Count
Thomas1,8,41,11264,11276,14,65320,5630,68060,7150,5897,4495,FALSE,RIGHT,0.71,RIGHT,1,Count
Thomas1,8,42,11578,11586,10,67410,7390,69160,6800,4091,3551,FALSE,.,0.41,RIGHT,1,Count
Thomas1,8,43,11736,11752,18,68600,6480,73980,7140,8783,5852,FALSE,RIGHT,1.16,RIGHT,1,Count
Thomas1,8,44,11972,11992,22,73160,7110,80400,5380,11869,7121,FALSE,RIGHT,1.62,RIGHT,1,Count
Thomas1,8,45,12184,12208,26,79460,5780,80750,15900,18231,9845,FALSE,DOWN,2.71,RIGHT,1,Count
Thomas1,8,46,12406,12412,8,80780,14770,79590,14760,3289,3046,FALSE,.,0.25,RIGHT,1,Count
Thomas1,8,47,12724,12758,36,80190,15040,90750,20390,23797,10036,FALSE,RIGHT,2.67,RIGHT,1,Count
Thomas1,8,48,13164,13186,24,92430,21080,96300,26840,14016,7579,FALSE,DOWN,1.73,RIGHT,1,Count
Thomas1,8,49,13590,13612,24,96210,26820,102310,20140,13851,9262,FALSE,UP,2.19,RIGHT,1,Count
Thomas1,8,50,13916,13932,18,101400,18990,106060,21880,9278,6302,FALSE,RIGHT,1.25,RIGHT,1,Count
Thomas1,8,51,14164,14182,20,105850,22050,105280,15990,10901,7727,FALSE,UP,1.61,RIGHT,1,Count
Thomas1,8,52,14378,14414,38,104780,15990,109550,25890,23717,10060,FALSE,DOWN,2.8,RIGHT,1,Count
Thomas1,8,53,14582,14594,14,109780,27490,110100,24510,6693,5335,FALSE,UP,0.79,RIGHT,1,Count
Thomas1,8,54,14852,14868,18,109640,25300,112580,20760,9598,7381,FALSE,UP,1.35,RIGHT,1,Count
Thomas1,8,55,15016,15040,26,111160,20090,107320,9710,17397,10821,FALSE,UP,2.86,RIGHT,1,Count
Thomas1,8,56,15244,15262,20,106110,9580,112140,9300,9794,6025,FALSE,RIGHT,1.28,RIGHT,1,Count
Thomas1,8,57,15652,15694,44,111240,9140,113250,22450,24013,10214,FALSE,DOWN,3.54,RIGHT,1,Count
Thomas1,8,58,15900,15916,18,112910,24210,118380,24100,8543,5855,FALSE,RIGHT,1.15,RIGHT,1,Count
Thomas1,8,59,16132,16158,28,117230,24330,120110,9870,24351,13741,FALSE,UP,3.85,RIGHT,1,Count
Thomas1,8,60,16410,16422,14,120040,9810,123120,11160,6308,4696,FALSE,RIGHT,0.74,RIGHT,1,Count
Thomas1,8,61,16594,16606,14,121860,10650,118470,8760,7270,5764,FALSE,LEFT,0.87,RIGHT,1,Count
Thomas1,8,62,16794,16800,8,117740,8440,116650,7640,4147,3770,FALSE,.,0.31,RIGHT,1,Count
Thomas1,8,63,17066,17074,10,116310,7140,117630,8170,4041,3493,FALSE,.,0.39,RIGHT,1,Count
Thomas1,8,64,17238,17252,16,117700,8030,121390,9730,7158,4882,FALSE,RIGHT,0.9,RIGHT,1,Count
Thomas1,8,65,17526,17662,138,120950,9460,123850,13120,107505,32829,TRUE,DOWN,1.14,RIGHT,1,Count
Thomas1,8,66,17802,17818,18,122650,9470,120230,5650,7993,5889,FALSE,UP,1.13,RIGHT,1,Count
Thomas1,8,67,17996,18004,10,120010,5560,121820,4900,4391,3815,FALSE,.,0.42,RIGHT,1,Count
Thomas1,8,68,18266,18286,22,122170,4710,124620,12150,14169,8618,FALSE,DOWN,2.03,RIGHT,1,Count
Thomas1,8,69,18610,18634,26,123860,11250,130050,19340,17843,9469,FALSE,DOWN,2.48,RIGHT,1,Count
Thomas1,8,70,19012,19020,10,129940,18580,132160,18920,4891,4234,FALSE,.,0.47,RIGHT,1,Count
Thomas1,8,71,19254,19276,24,131750,18640,132800,10740,13388,8394,FALSE,UP,2.08,RIGHT,1,Count
Thomas1,8,72,19890,19908,20,133910,10420,138990,6830,9775,6951,FALSE,RIGHT,1.41,RIGHT,1,Count
Thomas1,8,73,20102,20110,10,137230,6340,135960,5020,4641,4104,FALSE,.,0.43,RIGHT,1,Count
Thomas1,8,74,20576,20598,24,135800,4920,141440,11130,14498,8188,FALSE,DOWN,1.99,RIGHT,1,Count
Thomas1,8,75,20766,20772,8,140420,10010,139530,9020,4169,3865,FALSE,.,0.32,RIGHT,1,Count
Thomas1,8,76,21024,21038,16,138710,8730,142610,8770,6233,4381,FALSE,RIGHT,0.8,RIGHT,1,Count
Thomas1,9,1,76,92,18,141440,8600,141550,4340,7857,5788,FALSE,UP,1.11,RIGHT,1,Count
Thomas1,9,2,326,388,64,141770,5340,126720,45620,55621,18514,FALSE,DOWN,10.82,RIGHT,1,Count
Thomas1,9,3,498,560,64,126260,45400,92730,77930,55352,17818,FALSE,DOWN,10.55,RIGHT,1,Count
Thomas1,9,4,746,784,40,93380,77580,61730,72880,28491,16211,FALSE,LEFT,6.53,RIGHT,1,Count
Thomas1,9,5,980,998,20,60640,72520,52330,71620,13041,8071,FALSE,LEFT,1.7,RIGHT,1,Count
Thomas1,9,6,1164,1176,14,51720,70760,49130,68610,6191,4987,FALSE,LEFT,0.74,RIGHT,1,Count
Thomas1,9,7,1352,1386,36,47940,68230,20720,68510,25997,14967,FALSE,LEFT,5.42,RIGHT,1,Count
Thomas1,9,8,1590,1754,166,18850,68510,23380,71990,117426,33543,TRUE,RIGHT,1.21,RIGHT,1,Count
Thomas1,9,9,1870,1902,34,20000,68990,49100,68340,31938,17109,FALSE,RIGHT,5.79,RIGHT,1,Count
Thomas1,9,10,2064,2080,18,50290,68810,44990,68880,8065,5328,FALSE,LEFT,1.07,RIGHT,1,Count
Thomas1,9,11,2248,2254,8,45200,68790,43570,68700,4138,3780,FALSE,.,0.33,RIGHT,1,Count
Thomas1,9,12,2800,2806,8,43380,68700,44410,69600,4073,3704,FALSE,.,0.3,RIGHT,1,Count
Thomas1,9,13,3392,3398,8,44270,69260,45700,69090,3823,3473,FALSE,.,0.29,RIGHT,1,Count
Thomas1,9,14,3720,3726,8,45740,69190,47240,69040,3863,3565,FALSE,.,0.3,RIGHT,1,Count
Thomas1,9,15,4006,4014,10,47550,68620,49690,67760,4912,4201,FALSE,.,0.48,RIGHT,1,Count
Thomas1,9,16,4476,4482,8,49310,67230,50630,67500,3505,3183,FALSE,.,0.28,RIGHT,1,Count
Thomas1,9,17,5772,5778,8,51730,67960,53360,68090,4336,4031,FALSE,.,0.33,RIGHT,1,Count
Thomas1,9,18,6448,6454,8,52500,67890,53810,67650,3281,2971,FALSE,.,0.27,RIGHT,1,Count
Thomas1,9,19,6736,6740,6,54020,67780,54780,67620,3155,2993,FALSE,.,0.16,RIGHT,1,Count
Thomas1,9,20,7302,7310,10,54750,66690,56720,67550,4940,4342,FALSE,.,0.45,RIGHT,1,Count
Thomas1,9,21,7658,7664,8,57730,67570,58630,66680,3581,3322,FALSE,.,0.29,RIGHT,1,Count
Thomas1,9,22,7874,7894,22,58260,66490,54590,71690,10851,6217,FALSE,DOWN,1.47,RIGHT,1,Count
Thomas1,9,23,8292,8302,12,54540,71910,57510,72540,5494,4329,FALSE,RIGHT,0.62,RIGHT,1,Count
Thomas1,9,24,8568,8576,10,56280,72140,58300,71800,4279,3632,FALSE,.,0.42,RIGHT,1,Count
Thomas1,9,25,8902,8914,14,57890,72130,61870,71760,6756,5063,FALSE,RIGHT,0.81,RIGHT,1,Count
Thomas1,9,26,9176,9190,16,61130,72360,65410,73310,7097,4930,FALSE,RIGHT,0.9,RIGHT,1,Count
Thomas1,9,27,9858,9884,28,65190,73370,83270,67010,25605,14428,FALSE,RIGHT,4.02,RIGHT,1,Count
Thomas1,9,28,10096,10112,18,84400,67010,88910,65950,7466,4841,FALSE,RIGHT,0.97,RIGHT,1,Count
Thomas1,9,29,10390,10404,16,87830,66000,92240,67130,7449,5309,FALSE,RIGHT,0.95,RIGHT,1,Count
Thomas1,9,30,10850,10870,22,91780,67030,99490,66600,11190,7078,FALSE,RIGHT,1.59,RIGHT,1,Count
Thomas1,9,31,11548,11566,20,99610,66040,106340,67940,10763,6705,FALSE,RIGHT,1.46,RIGHT,1,Count
Thomas1,9,32,11800,11824,26,106000,67900,120270,69890,19779,11008,FALSE,RIGHT,2.94,RIGHT,1,Count
Thomas1,9,33,12016,12024,10,119860,69900,121910,70670,4788,4192,FALSE,.,0.45,RIGHT,1,Count
Thomas1,9,34,12472,12492,22,121270,70230,128860,70100,11037,6656,FALSE,RIGHT,1.52,RIGHT,1,Count
Thomas1,9,35,13306,13320,16,126360,69350,129560,67050,6722,4834,FALSE,RIGHT,0.85,RIGHT,1,Count
Thomas1,9,36,13548,13556,10,128100,67250,128280,65740,4086,3730,FALSE,.,0.37,RIGHT,1,Count
Thomas1,9,37,13752,13776,26,128180,65070,139000,72460,19749,10425,FALSE,RIGHT,2.8,RIGHT,1,Count
Thomas1,9,38,14184,14192,10,137870,72010,140110,72760,5118,4419,FALSE,.,0.48,RIGHT,1,Count
Thomas1,9,39,14434,14452,20,139880,73390,147470,74580,10850,6962,FALSE,RIGHT,1.51,RIGHT,1,Count
Thomas1,9,40,14924,14942,20,145620,73750,152810,72530,10424,6849,FALSE,RIGHT,1.42,RIGHT,1,Count
Thomas1,9,41,15160,15166,8,151130,73130,149810,72590,3641,3428,FALSE,.,0.29,RIGHT,1,Count
Thomas1,9,42,15524,15542,20,149550,72420,146430,65890,12107,8175,FALSE,UP,1.68,RIGHT,1,Count
Thomas1,9,43,15992,16012,22,145020,66410,134330,59620,18576,11990,FALSE,LEFT,2.7,RIGHT,1,Count
Thomas1,9,44,16148,16188,42,130990,57540,95880,35330,36772,21923,FALSE,LEFT,9.21,RIGHT,1,Count
Thomas1,9,45,16378,16388,12,92890,33460,89540,34180,6777,5630,FALSE,LEFT,0.74,RIGHT,1,Count
Thomas1,9,46,16644,16654,12,88900,33720,85760,33540,6069,5115,FALSE,LEFT,0.67,RIGHT,1,Count
Thomas1,9,47,17086,17130,46,85750,33360,77570,55980,35739,14291,FALSE,DOWN,6.06,RIGHT,1,Count
Thomas1,9,48,17332,17354,24,77630,57390,69060,60900,14326,7958,FALSE,LEFT,1.99,RIGHT,1,Count
Thomas1,9,49,17590,17632,44,69610,59870,23190,64070,38215,21619,FALSE,LEFT,9.43,RIGHT,1,Count
Thomas1,9,50,17790,17810,22,20720,63870,9570,61700,15987,9864,FALSE,LEFT,2.24,RIGHT,1,Count
Thomas1,9,51,18034,18072,40,8740,61280,13050,73090,24343,10042,FALSE,DOWN,2.94,RIGHT,1,Count
Thomas1,9,52,18316,18340,26,12580,74530,25130,66740,19709,11804,FALSE,RIGHT,3.06,RIGHT,1,Count
Thomas1,9,53,18594,18606,14,26460,67060,29580,68500,5872,4398,FALSE,RIGHT,0.71,RIGHT,1,Count
Thomas1,9,54,18854,18874,22,28690,67820,33050,62920,11118,6813,FALSE,UP,1.48,RIGHT,1,Count
Thomas1,9,55,19066,19084,20,31290,63130,35730,59810,9589,5624,FALSE,RIGHT,1.21,RIGHT,1,Count
Thomas1,9,56,19750,19770,22,32360,59300,39670,61670,12047,6835,FALSE,RIGHT,1.58,RIGHT,1,Count
Thomas1,9,57,19988,19994,8,39980,62390,40300,63620,3860,3542,FALSE,.,0.31,RIGHT,1,Count
Thomas1,9,58,20344,20364,22,40100,63720,47670,70130,16584,9310,FALSE,DOWN,2.19,RIGHT,1,Count
Thomas1,9,59,20640,20662,24,46880,68870,56530,76350,19454,10477,FALSE,RIGHT,2.66,RIGHT,1,Count
Thomas1,9,60,20844,20868,26,56560,75750,57270,63170,20704,12111,FALSE,UP,3.07,RIGHT,1,Count
Thomas1,10,1,440,462,24,59050,61110,69980,62810,16665,9017,FALSE,RIGHT,2.29,RIGHT,1,Count
Thomas1,10,2,646,668,24,68590,62830,72210,69030,14097,7744,FALSE,DOWN,1.7,RIGHT,1,Count
Thomas1,10,3,710,758,50,72270,68350,30610,33470,42380,25558,FALSE,UP,12.23,RIGHT,1,Count
Thomas1,10,4,982,1002,22,26200,33030,17740,30860,12760,8013,FALSE,LEFT,1.8,RIGHT,1,Count
Thomas1,10,5,1198,1224,28,16420,30740,29990,27000,19999,10539,FALSE,RIGHT,2.91,RIGHT,1,Count
Thomas1,10,6,1482,1492,12,28680,27490,25930,28650,5964,4930,FALSE,LEFT,0.64,RIGHT,1,Count
Thomas1,10,7,1652,1688,38,25900,28850,21560,39740,24548,10268,FALSE,DOWN,2.92,RIGHT,1,Count
Thomas1,10,8,1912,1970,60,21360,41830,64050,64830,46313,17878,FALSE,RIGHT,10.4,RIGHT,1,Count
Thomas1,10,9,2110,2142,34,63120,64590,61610,70890,16563,7871,FALSE,DOWN,1.57,RIGHT,1,Count
Thomas1,10,10,2302,2358,58,61150,71550,119590,82730,48385,22184,FALSE,RIGHT,12.05,RIGHT,1,Count
Thomas1,10,11,2518,2540,24,121600,83080,124250,87940,11189,5977,FALSE,DOWN,1.24,RIGHT,1,Count
Thomas1,10,12,2696,2748,54,123670,87500,73630,73950,44021,20371,FALSE,LEFT,10.52,RIGHT,1,Count
Thomas1,10,13,3034,3058,26,70980,74280,81180,63920,21738,12401,FALSE,UP,3.29,RIGHT,1,Count
Thomas1,10,14,3232,3284,54,80510,63880,35850,49470,35270,18780,FALSE,LEFT,9.84,RIGHT,1,Count
Thomas1,10,15,3520,3580,62,33800,48790,79650,55830,41929,16671,FALSE,RIGHT,9.61,RIGHT,1,Count
Thomas1,10,16,3788,3812,26,78960,55260,92960,50420,22282,12294,FALSE,RIGHT,3.18,RIGHT,1,Count
Thomas1,10,17,4124,4166,44,92250,50680,53870,39430,34436,19404,FALSE,LEFT,8.54,RIGHT,1,Count
Thomas1,10,18,4332,4352,22,52850,39340,45120,40250,12505,6921,FALSE,LEFT,1.63,RIGHT,1,Count
Thomas1,10,19,4518,4578,62,45840,39660,94240,49970,47448,18109,FALSE,RIGHT,10.43,RIGHT,1,Count
Thomas1,10,20,4758,4778,22,92200,50100,95640,45330,10124,7042,FALSE,UP,1.42,RIGHT,1,Count
Thomas1,10,21,4878,4900,24,94770,45330,103450,41790,13862,8270,FALSE,RIGHT,2.04,RIGHT,1,Count
Thomas1,10,22,5230,5238,10,101190,41290,100060,40270,3908,3542,FALSE,.,0.36,RIGHT,1,Count
Thomas1,10,23,5442,5462,22,99270,40630,105470,38680,9515,6211,FALSE,RIGHT,1.4,RIGHT,1,Count
Thomas1,10,24,5588,5610,24,104450,38380,112650,35110,13548,8381,FALSE,RIGHT,1.92,RIGHT,1,Count
Thomas1,10,25,5756,5806,52,111990,35230,67270,30540,42988,19089,FALSE,LEFT,9.51,RIGHT,1,Count
Thomas1,10,26,6146,6190,46,62870,30070,112860,34590,42127,23060,FALSE,RIGHT,10.6,RIGHT,1,Count
Thomas1,10,27,6462,6482,22,111890,34730,117240,30420,11246,7192,FALSE,UP,1.59,RIGHT,1,Count
Thomas1,10,28,7284,7296,14,116110,30680,116760,27800,6372,5063,FALSE,UP,0.77,RIGHT,1,Count
Thomas1,10,29,7624,7638,16,116570,28420,119920,25830,7539,5783,FALSE,RIGHT,0.98,RIGHT,1,Count
Thomas1,10,30,8018,8024,8,119890,24650,121160,24350,3726,3416,FALSE,.,0.28,RIGHT,1,Count
Thomas1,10,31,8410,8416,8,121750,23090,122550,22420,3264,3004,FALSE,.,0.24,RIGHT,1,Count
Thomas1,10,32,8642,8648,8,122540,22170,123640,21490,3798,3454,FALSE,.,0.29,RIGHT,1,Count
Thomas1,10,33,8882,8892,12,123860,20870,126790,19990,5857,4924,FALSE,RIGHT,0.65,RIGHT,1,Count
Thomas1,10,34,9592,9598,8,127310,18600,128570,18010,3918,3656,FALSE,.,0.3,RIGHT,1,Count
Thomas1,10,35,9756,9904,150,128960,17430,129800,17690,58497,18865,TRUE,.,0.19,RIGHT,1,Count
Thomas1,10,36,11634,11642,10,131490,15720,132770,15000,3448,3078,FALSE,.,0.33,RIGHT,1,Count
Thomas1,10,37,11878,11886,10,132450,14200,134300,13870,4038,3566,FALSE,.,0.39,RIGHT,1,Count
Thomas1,10,38,12134,12140,8,133850,12700,134940,12310,3317,3092,FALSE,.,0.25,RIGHT,1,Count
Thomas1,10,39,14898,14904,8,134300,10130,135610,9990,3425,3114,FALSE,.,0.27,RIGHT,1,Count
Thomas1,10,40,15240,15416,178,135350,9920,137490,9240,85928,25582,TRUE,.,0.48,RIGHT,1,Count
Thomas1,10,41,15690,15702,14,137590,7360,140860,6050,6142,5037,FALSE,RIGHT,0.75,RIGHT,1,Count
Thomas1,10,42,15960,15968,10,141040,5430,142860,4340,5028,4443,FALSE,.,0.47,RIGHT,1,Count
Thomas1,10,43,16168,16174,8,143310,3570,144490,3030,3637,3394,FALSE,.,0.28,RIGHT,1,Count
Thomas1,10,44,16502,16558,58,144560,2860,82660,12310,47515,23921,FALSE,LEFT,13.16,RIGHT,1,Count
Thomas1,10,45,16700,16764,66,78940,13440,18730,58260,80952,26244,FALSE,LEFT,16.84,RIGHT,1,Count
Thomas1,10,46,17044,17066,24,20020,59010,20880,50990,12688,7990,FALSE,UP,1.99,RIGHT,1,Count
Thomas1,10,47,17274,17304,32,20610,51360,44860,37840,38907,18896,FALSE,RIGHT,6,RIGHT,1,Count
Thomas1,10,48,17564,17606,44,45290,38380,60870,15790,32436,15678,FALSE,UP,6.74,RIGHT,1,Count
Thomas1,10,49,17830,17862,34,60050,15190,84880,11970,32525,15850,FALSE,RIGHT,5.36,RIGHT,1,Count
Thomas1,10,50,18156,18180,26,84550,12580,100540,9360,23958,13285,FALSE,RIGHT,3.52,RIGHT,1,Count
Thomas1,10,51,18390,18404,16,100160,9010,104420,8530,7117,5082,FALSE,RIGHT,0.92,RIGHT,1,Count
Thomas1,10,52,19108,19130,24,104350,7710,93850,6180,16753,9210,FALSE,LEFT,2.28,RIGHT,1,Count
Thomas1,10,53,19694,19708,16,93890,7600,89730,6500,7315,5380,FALSE,LEFT,0.94,RIGHT,1,Count
Thomas1,10,54,19992,20014,24,90090,6350,101240,5860,15839,9596,FALSE,RIGHT,2.39,RIGHT,1,Count
Thomas1,10,55,20524,20532,10,101360,5350,99670,5250,3902,3446,FALSE,.,0.36,RIGHT,1,Count
Thomas1,10,56,20770,20778,10,98990,5310,96660,5120,5203,4512,FALSE,LEFT,0.5,RIGHT,1,Count
